,Payment_ID,Card_ID,Customer_ID,Billing_Month,Bill_Amount,Minimum_Due,Amount_Paid,Payment_Date,Payment_Status,Late_Fee
6894,P0006895,CC01340,C00263,2025-02,21421.65,1071.08,6426.49,2025-02-15,PARTIAL,0
6895,P0006896,CC01935,C03428,2025-08,6619.56,330.98,4633.69,2025-08-17,PARTIAL,750
6896,P0006897,CC00522,C01721,2025-06,16801.5,840.08,0.0,2025-06-17,MISSED,250
6897,P0006898,CC02700,C04042,2025-02,7766.38,388.32,388.32,2025-02-13,PARTIAL,0
6898,P0006899,CC02063,C00602,2026-05,5709.47,285.47,0.0,2026-05-10,MISSED,0
6899,P0006900,CC02246,C02276,2025-11,10140.31,507.02,7098.22,2025-12-15,PARTIAL,100
6900,P0006901,CC01603,C04981,2026-06,35746.13,1787.31,1787.31,2026-06-22,PARTIAL,100
6901,P0006902,CC00273,C04121,2026-01,34123.13,1706.16,1706.16,2026-01-13,PARTIAL,0
6902,P0006903,CC02914,C04358,2026-01,7705.74,385.29,0.0,2026-01-30,MISSED,250
6903,P0006904,CC02247,C01937,2025-12,8744.85,437.24,8744.85,2026-01-14,Paid,250
6904,P0006905,CC01438,C03759,2025-08,2734.13,136.71,3007.54,2025-09-14,Paid,750
6905,P0006906,CC02675,C00325,2025-11,6886.7,344.34,4820.69,2025-12-15,PARTIAL,500
6906,P0006907,CC01446,C01595,2025-01,2521.25,126.06,0.0,2025-01-22,MISSED,750
6907,P0006908,CC01463,C01619,2025-07,10178.18,508.91,7124.73,2025-07-30,PARTIAL,100
6908,P0006909,CC01061,C03316,2025-07,31321.02,1566.05,34453.12,2025-07-13,Paid,0
6909,P0006910,CC02918,C01378,2025-04,12923.51,646.18,0.0,2025-04-13,MISSED,0
6910,P0006911,CC00522,C01721,2025-01,3323.81,166.19,3323.81,2025-01-13,Paid,0
6911,P0006912,CC02285,C02726,2025-09,9080.96,454.05,9080.96,2025-09-17,Paid,100
6912,P0006913,CC02547,C02596,2025-08,5524.38,276.22,1657.31,2025-09-29,PARTIAL,500
6913,P0006914,CC03248,C03721,2025-01,58225.74,2911.29,0.0,2025-01-10,MISSED,0
6914,P0006915,CC02257,C02190,2026-05,5975.63,298.78,4182.94,2026-05-22,PARTIAL,500
6915,P0006916,CC03062,C04804,2026-06,11027.52,551.38,12130.27,2026-06-22,Paid,100
6916,P0006917,CC00196,C03599,2026-02,19716.44,985.82,0.0,2026-02-17,MISSED,750
6917,P0006918,CC01677,C03436,2025-11,24600.19,1230.01,7380.06,2025-11-10,PARTIAL,0
6918,P0006919,CC02710,C01992,2025-02,20216.65,1010.83,6064.99,2025-03-17,PARTIAL,100
6919,P0006920,CC01306,C04535,2025-07,16274.89,813.74,0.0,2025-07-15,MISSED,0
6920,P0006921,CC01795,C01804,2026-01,6040.29,302.01,6644.32,2026-01-13,Paid,0
6921,P0006922,CC02315,C02332,2026-03,39482.95,1974.15,11844.88,2026-03-10,PARTIAL,0
6922,P0006923,CC00405,C00273,2025-05,10273.9,513.7,513.7,2025-05-30,PARTIAL,250
6923,P0006924,CC01023,C04532,2025-10,10851.39,542.57,10851.39,2025-11-29,Paid,100
6924,P0006925,CC01391,C03224,2026-01,7092.42,354.62,0.0,2026-01-22,MISSED,500
6925,P0006926,CC01394,C03534,2025-06,9437.07,471.85,0.0,2025-07-15,MISSED,500
6926,P0006927,CC00929,C01354,2026-06,9067.84,453.39,6347.49,2026-10-06,PARTIAL,0
6927,P0006928,CC02066,C02034,2025-05,31557.17,1577.86,34712.89,2025-06-29,Paid,500
6928,P0006929,CC01612,C04118,2025-02,4395.22,219.76,4395.22,2025-03-02,MISSD,100
6929,P0006930,CC01886,C00854,2026-06,4882.0,244.1,4882.0,2026-06-15,Paid,0
6930,P0006931,CC02999,C02759,2025-06,13877.42,693.87,13877.42,2025-06-15,Paid,0
6931,P0006932,CC03013,C02534,2025-12,3207.77,160.39,2245.44,2025-12-22,PARTIAL,500
6932,P0006933,CC01547,C00733,2025-04,12264.42,613.22,0.0,2025-04-17,MISSED,250
6933,P0006934,CC02668,C02771,2025-08,4938.82,246.94,246.94,2025-08-10,PARTIAL,0
6934,P0006935,CC02569,C04798,2025-09,13855.3,692.76,4156.59,2025-09-30,PARTIAL,750
6935,P0006936,CC02806,C00584,2026-02,55829.64,2791.48,2791.48,2026-02-10,PARTIAL,0
6936,P0006937,CC02998,C04706,2026-03,16943.51,847.18,11860.46,2026-03-22,PARTIAL,750
6937,P0006938,CC00499,C03789,2025-07,6666.45,333.32,6666.45,2025-07-17,Paid,750
6938,P0006939,CC00123,C04160,2025-12,2564.41,128.22,769.32,2025-12-13,PARTIAL,0
6939,P0006940,CC00776,C00435,2025-04,52867.72,2643.39,15860.32,2025-04-13,PARTIAL,0
6940,P0006941,CC01416,C02216,2026-02,9465.93,473.3,10412.52,2026-02-13,Paid,0
6941,P0006942,CC01766,C04097,2025-08,2185.29,109.26,2403.82,2025-09-29,Paid,100
6942,P0006943,CC02286,C04918,2025-11,25888.15,1294.41,0.0,2025-11-30,MISSED,250
6943,P0006944,CC02095,C00231,2025-02,18505.12,925.26,20355.63,2025-03-02,Paid,750
6944,P0006945,CC01061,C03316,2026-05,1732.7,86.64,519.81,2026-06-14,PARTIAL,500
6945,P0006946,CC00244,C04648,2026-05,9958.88,497.94,0.0,2026-05-30,MISSED,100
6946,P0006947,CC00121,C03610,2025-05,11103.26,555.16,7772.28,2025-06-29,PARTIAL,750
6947,P0006948,CC01581,C04056,2025-12,11923.87,596.19,0.0,2025-12-17,MISSED,750
6948,P0006949,CC01020,C04224,2026-02,19256.95,962.85,21182.65,2026-03-02,Paid,100
6949,P0006950,CC02883,C01513,2025-10,10627.32,531.37,7439.12,2025-11-29,PARTIAL,500
6950,P0006951,CC03230,C03837,2025-11,11222.0,561.1,561.1,2025-11-17,PARTIAL,500
6951,P0006952,CC03341,C03308,2025-06,71740.08,3587.0,71740.08,2025-06-22,Paid,250
6952,P0006953,CC03109,C02270,2025-08,2065.23,103.26,2065.23,2025-08-13,Paid,0
6953,P0006954,CC02672,C02311,2025-05,25472.68,1273.63,25472.68,2025-06-14,Paid,100
6954,P0006955,CC01529,C00716,2025-12,13227.65,661.38,14550.42,2025-12-10,Paid,0
6955,P0006956,CC01958,C00943,2025-03,1340.18,67.01,938.13,2025-03-30,PARTIAL,250
6956,P0006957,CC02214,C00939,2025-10,3309.15,165.46,0.0,2025-10-15,MISSED,0
6957,P0006958,CC00482,C01570,2025-04,44527.81,2226.39,2226.39,2025-04-17,PARTIAL,100
6958,P0006959,CC02052,C02724,2025-05,36448.53,1822.43,25513.97,2025-06-14,PARTIAL,100
6959,P0006960,CC02141,C04539,2025-12,8352.34,417.62,2505.7,2025-12-22,PARTIAL,100
6960,P0006961,CC01928,C02824,2025-04,6933.48,346.67,346.67,2025-05-30,PARTIAL,750
6961,P0006962,CC01327,C00829,2025-06,4927.71,246.39,4927.71,2025-06-13,Paid,0
6962,P0006963,CC01030,C01421,2025-09,626.95,31.35,626.95,2025-10-30,Paid,100
6963,P0006964,CC01571,C00893,2025-09,29034.86,1451.74,31938.35,2025-09-17,Paid,250
6964,P0006965,CC01725,C00842,2025-09,21822.5,1091.12,0.0,2025-09-22,MISSED,250
6965,P0006966,CC02709,C02036,2026-06,11027.22,551.36,0.0,2026-06-30,MISSED,100
6966,P0006967,CC01333,C02241,2025-02,6143.45,307.17,6757.8,2025-02-17,Paid,100
6967,P0006968,CC03041,C00614,2026-02,12554.11,627.71,3766.23,2026-02-22,PARTIAL,250
6968,P0006969,CC01183,C00447,2026-01,7368.91,368.45,2210.67,2026-01-22,PARTIAL,100
6969,P0006970,CC00982,C01624,2025-07,15102.42,755.12,0.0,2025-08-29,MISSED,500
6970,P0006971,CC03220,C04913,2026-02,7020.24,351.01,7020.24,2026-04-01,Paid,750
6971,P0006972,CC00026,C02046,2025-08,10652.96,532.65,3195.89,2025-08-30,PARTIAL,500
6972,P0006973,CC02552,C04961,2026-06,10384.14,519.21,11422.55,2026-06-13,Paid,0
6973,P0006974,CC02305,C04633,2025-01,11423.22,571.16,571.16,2025-01-15,PARTIAL,0
6974,P0006975,CC01827,C03854,2025-07,12716.47,635.82,635.82,2025-07-15,PARTIAL,0
6975,P0006976,CC01810,C02486,2025-11,3932.3,196.62,0.0,2025-11-22,MISSED,250
6976,P0006977,CC02739,C01623,2026-01,4200.1,210.01,0.0,2026-01-10,MISSED,0
6977,P0006978,CC03268,C03956,2026-03,11905.29,595.26,11905.29,2026-03-10,Paid,0
6978,P0006979,CC02236,C01236,2025-09,16187.35,809.37,17806.09,2025-10-09,Paid,0
6979,P0006980,CC02147,C03022,2025-09,9524.74,476.24,10477.21,2025-10-30,Paid,100
6980,P0006981,CC03073,C00600,2025-11,20113.5,1005.68,20113.5,2025-11-15,Paid,0
6981,P0006982,CC00780,C02708,2025-11,72820.94,3641.05,0.0,2025-11-22,MISSED,250
6982,P0006983,CC02271,C02701,2025-12,80954.39,4047.72,0.0,2025-12-10,MISSED,0
6983,P0006984,CC02467,C02166,2025-02,17681.6,884.08,17681.6,2025-03-17,Paid,750
6984,P0006985,CC02490,C00045,2026-06,14820.97,741.05,0.0,2026-06-15,MISSED,0
6985,P0006986,CC02982,C04738,2026-01,1801.39,90.07,90.07,2026-01-13,PARTIAL,0
6986,P0006987,CC01598,C01786,2025-05,4781.53,239.08,3347.07,2025-06-29,PARTIAL,500
6987,P0006988,CC02887,C04198,2025-11,5680.71,284.04,5680.71,2025-12-15,Paid,250
6988,P0006989,CC00600,C03171,2025-01,17036.54,851.83,5110.96,2025-02-14,PARTIAL,250
6989,P0006990,CC03211,C04847,2026-04,11275.55,563.78,7892.88,2026-10-04,PARTIAL,0
6990,P0006991,CC01844,C03876,2026-04,19875.97,993.8,21863.57,2026-04-10,Paid,0
6991,P0006992,CC00839,C03655,2025-12,3090.49,154.52,2163.34,2025-12-15,PARTIAL,0
6992,P0006993,CC02359,C02763,2026-05,15186.01,759.3,4555.8,2026-05-22,PARTIAL,100
6993,P0006994,CC00267,C03204,2025-11,3431.83,171.59,2402.28,2025-12-30,PARTIAL,100
6994,P0006995,CC01994,C04980,2026-02,59839.56,2991.98,65823.52,2026-04-01,Paid,100
6995,P0006996,CC03197,C02473,2026-06,4028.89,201.44,1208.67,2026-06-15,PARTIAL,0
6996,P0006997,CC01790,C04742,2026-01,16630.79,831.54,11641.55,2026-02-14,PARTIAL,750
6997,P0006998,CC01812,C03761,2025-03,14548.67,727.43,727.43,2025-03-13,PARTIAL,0
6998,P0006999,CC02574,C02876,2025-03,11842.44,592.12,8289.71,2025-03-22,PARTIAL,500
6999,P0007000,CC00149,C02029,2026-03,2836.45,141.82,850.93,2026-03-17,PARTIAL,100
7000,P0007001,CC01623,C00224,2025-04,10130.3,506.51,11143.33,2025-04-30,Paid,250
7001,P0007002,CC01847,C02946,2025-02,13918.18,695.91,13918.18,2025-02-22,Paid,750
7002,P0007003,CC02791,C01422,2025-12,114677.59,5733.88,34403.28,2025-12-30,PARTIAL,500
7003,P0007004,CC00751,C00274,2026-06,9710.25,485.51,0.0,2026-06-10,MISSED,0
7004,P0007005,CC02739,C01623,2025-06,8009.72,400.49,8810.69,2025-07-30,Paid,750
7005,P0007006,CC03229,C02846,2025-04,3017.67,150.88,0.0,2025-04-17,MISSED,750
7006,P0007007,CC02030,C02220,2025-12,63946.52,3197.33,3197.33,2025-12-10,PARTIAL,0
7007,P0007008,CC02157,C03753,2025-02,8191.46,409.57,2457.44,2025-02-13,PARTIAL,0
7008,P0007009,CC00592,C03410,2025-06,36607.42,1830.37,36607.42,2025-06-10,Paid,0
7009,P0007010,CC00561,C00075,2025-02,4093.45,204.67,4093.45,2025-02-15,Paid,0
7010,P0007011,CC00392,C02268,2025-04,24760.7,1238.04,7428.21,2025-04-10,PARTIAL,0
7011,P0007012,CC00716,C03461,2025-02,4443.84,222.19,4443.84,2025-02-17,Paid,500
7012,P0007013,CC00410,C04157,2025-08,14076.09,703.8,0.0,2025-08-22,MISSED,750
7013,P0007014,CC00789,C03300,2025-11,13076.81,653.84,653.84,2025-11-10,PARTIAL,0
7014,P0007015,CC02822,C00059,2025-04,39920.43,1996.02,11976.13,2025-04-17,PARTIAL,100
7015,P0007016,CC02653,C00513,2025-11,7626.76,381.34,381.34,2025-11-13,PARTIAL,0
7016,P0007017,CC00246,C01435,2025-10,14870.95,743.55,14870.95,2025-10-17,Paid,100
7017,P0007018,CC01971,C02677,2025-08,40142.85,2007.14,2007.14,2025-08-30,PARTIAL,100
7018,P0007019,CC03338,C04234,2026-04,16686.54,834.33,18355.19,2026-04-30,Paid,500
7019,P0007020,CC01129,C01628,2025-06,20850.11,1042.51,20850.11,2025-06-10,Paid,0
7020,P0007021,CC00480,C03637,2025-07,10841.32,542.07,0.0,2025-07-17,MISSED,750
7021,P0007022,CC00133,C00714,2026-01,91916.2,4595.81,91916.2,2026-02-14,Paid,500
7022,P0007023,CC00809,C03083,2025-09,22243.57,1112.18,24467.93,2025-09-15,Paid,0
7023,P0007024,CC01574,C01484,2025-06,18502.46,925.12,18502.46,2025-06-15,Paid,0
7024,P0007025,CC00500,C01731,2025-02,17313.91,865.7,0.0,2025-03-02,MISSED,500
7025,P0007026,CC02347,C01427,2025-02,1984.22,99.21,2182.64,2025-02-17,Paid,250
7026,P0007027,CC00872,C04509,2026-05,4224.33,211.22,0.0,2026-05-30,MISSED,500
7027,P0007028,CC00391,C02761,2025-03,51031.68,2551.58,0.0,2025-03-30,MISSED,250
7028,P0007029,CC01486,C00089,2025-08,8385.18,419.26,8385.18,2025-09-29,Paid,250
7029,P0007030,CC01776,C03921,2025-03,21884.03,1094.2,0.0,2025-03-13,MISSED,0
7030,P0007031,CC00528,C00928,2025-07,19493.59,974.68,19493.59,2025-08-14,Paid,250
7031,P0007032,CC00038,C01459,2025-05,7329.34,366.47,2198.8,2025-05-22,PARTIAL,250
7032,P0007033,CC03219,C00140,2025-03,15234.58,761.73,10664.21,2025-03-22,PARTIAL,750
7033,P0007034,CC00646,C00130,2025-01,28944.56,1447.23,31839.02,2025-01-10,Paid,0
7034,P0007035,CC03365,C00047,2025-02,15431.11,771.56,4629.33,2025-03-17,PARTIAL,500
7035,P0007036,CC01117,C02234,2026-02,6493.81,324.69,6493.81,2026-02-10,Paid,0
7036,P0007037,CC00401,C04986,2026-02,33088.09,1654.4,1654.4,2026-02-03,PARTIAL,250
7037,P0007038,CC00414,C00500,2025-07,70774.93,3538.75,49542.45,2025-10-07,PARTIAL,0
7038,P0007039,CC03162,C03962,2026-02,36079.93,1804.0,0.0,2026-03-17,MISSED,750
7039,P0007040,CC03247,C02125,2025-06,7761.28,388.06,0.0,2025-06-22,MISSED,100
7040,P0007041,CC02922,C01163,2025-12,9588.84,479.44,479.44,2025-12-13,PARTIAL,0
7041,P0007042,CC00329,C04265,2026-04,53782.64,2689.13,37647.85,2026-04-13,PARTIAL,0
7042,P0007043,CC01905,C03810,2026-01,21173.48,1058.67,14821.44,2026-01-13,PARTIAL,0
7043,P0007044,CC00487,C03478,2025-07,2449.55,122.48,122.48,2025-07-22,PARTIAL,500
7044,P0007045,CC02384,C03868,2025-06,10228.19,511.41,7159.73,2025-06-22,PARTIAL,100
7045,P0007046,CC00901,C03705,2026-04,21856.58,1092.83,15299.61,2026-04-10,PARTIAL,0
7046,P0007047,CC02783,C02758,2025-05,8288.8,414.44,2486.64,2025-05-30,PARTIAL,500
7047,P0007048,CC02044,C01490,2025-05,68460.36,3423.02,68460.36,2025-05-10,Paid,0
7048,P0007049,CC03141,C01356,2026-04,6276.7,313.84,0.0,2026-04-17,MISSED,100
7049,P0007050,CC00350,C01551,2025-06,93154.13,4657.71,4657.71,2025-07-30,PARTIAL,750
7050,P0007051,CC02789,C01152,2025-03,13654.7,682.74,15020.17,2025-10-03,Paid,0
7051,P0007052,CC01047,C03793,2026-01,67376.92,3368.85,0.0,2026-03-01,MISSED,100
7052,P0007053,CC01257,C00105,2025-05,8207.54,410.38,410.38,2025-05-30,PARTIAL,250
7053,P0007054,CC00002,C04460,2025-04,14606.54,730.33,730.33,2025-04-10,PARTIAL,0
7054,P0007055,CC02130,C01316,2025-05,3478.93,173.95,173.95,2025-05-30,PARTIAL,250
7055,P0007056,CC00907,C04833,2025-12,4057.64,202.88,1217.29,2026-01-14,PARTIAL,100
7056,P0007057,CC02107,C02631,2026-04,22130.62,1106.53,22130.62,2026-04-17,Paid,100
7057,P0007058,CC02521,C03121,2025-08,4455.35,222.77,4455.35,2025-08-22,Paid,250
7058,P0007059,CC00422,C02699,2025-10,19316.43,965.82,19316.43,2025-11-29,Paid,750
7059,P0007060,CC02243,C04338,2025-08,30576.47,1528.82,30576.47,2025-09-14,Paid,250
7060,P0007061,CC01203,C02304,2025-06,48771.28,2438.56,34139.9,2025-07-15,PARTIAL,750
7061,P0007062,CC03202,C01885,2025-11,76965.51,3848.28,53875.86,2025-11-10,PARTIAL,0
7062,P0007063,CC03041,C00614,2025-06,14593.71,729.69,0.0,2025-06-30,MISSED,750
7063,P0007064,CC01476,C04998,2025-04,25003.06,1250.15,27503.37,2025-05-30,Paid,100
7064,P0007065,CC00977,C01293,2026-06,6806.19,340.31,4764.33,2026-07-30,PARTIAL,100
7065,P0007066,CC02929,C02424,2025-05,13506.22,675.31,675.31,2025-06-29,PARTIAL,750
7066,P0007067,CC00527,C00360,2025-09,3412.74,170.64,1023.82,2025-09-13,PARTIAL,0
7067,P0007068,CC02434,C01600,2026-06,16408.41,820.42,820.42,2026-06-30,PARTIAL,100
7068,P0007069,CC00376,C01797,2025-12,2641.61,132.08,792.48,2025-12-13,PARTIAL,0
7069,P0007070,CC01702,C01533,2025-05,6904.25,345.21,2071.28,2025-06-14,PARTIAL,750
7070,P0007071,CC00277,C00596,2025-01,12989.98,649.5,3896.99,2025-02-14,PARTIAL,750
7071,P0007072,CC01045,C03814,2026-02,19315.47,965.77,21247.02,2026-03-02,Paid,500
7072,P0007073,CC00179,C00072,2025-09,2930.37,146.52,2051.26,2025-09-30,PARTIAL,100
7073,P0007074,CC01338,C03337,2025-10,11374.77,568.74,7962.34,2025-10-10,PARTIAL,0
7074,P0007075,CC03112,C02278,2025-11,2850.24,142.51,2850.24,2025-11-17,Paid,500
7075,P0007076,CC03138,C02845,2025-09,12995.69,649.78,649.78,2025-09-10,PARTIAL,0
7076,P0007077,CC00945,C02776,2025-12,10655.95,532.8,532.8,2025-12-17,PARTIAL,500
7077,P0007078,CC00193,C02016,2026-04,20790.55,1039.53,14553.38,2026-04-30,PARTIAL,500
7078,P0007079,CC00849,C03649,2025-05,9259.66,462.98,462.98,2025-05-22,PARTIAL,100
7079,P0007080,CC02490,C00045,2025-01,11367.32,568.37,12504.05,2025-02-14,Paid,250
7080,P0007081,CC01862,C01282,2026-06,68689.89,3434.49,3434.49,2026-06-13,PARTIAL,0
7081,P0007082,CC02855,C00720,2025-07,17253.31,862.67,17253.31,2025-08-29,Paid,750
7082,P0007083,CC02411,C02028,2025-03,47021.96,2351.1,47021.96,2025-03-10,Paid,0
7083,P0007084,CC00656,C02929,2025-10,5078.97,253.95,5586.87,2025-10-17,Paid,100
7084,P0007085,CC02456,C03277,2026-05,70952.34,3547.62,21285.7,2026-05-17,PARTIAL,750
7085,P0007086,CC02791,C01422,2025-06,7318.98,365.95,7318.98,2025-06-30,Paid,750
7086,P0007087,CC00572,C00511,2025-09,124053.51,6202.68,86837.46,2025-09-22,PARTIAL,500
7087,P0007088,CC00518,C03237,2025-01,12997.87,649.89,9098.51,2025-02-14,PARTIAL,750
7088,P0007089,CC01255,C02820,2025-02,10402.8,520.14,7281.96,2025-02-22,PARTIAL,250
7089,P0007090,CC01651,C02649,2025-09,26596.01,1329.8,7978.8,2025-10-30,PARTIAL,750
7090,P0007091,CC01292,C00300,2025-06,85232.67,4261.63,4261.63,2025-06-17,PARTIAL,100
7091,P0007092,CC01876,C01083,2026-05,10582.16,529.11,10582.16,2026-06-14,Paid,500
7092,P0007093,CC01365,C03285,2025-02,7465.94,373.3,5226.16,2025-03-17,PARTIAL,750
7093,P0007094,CC02567,C02389,2025-01,15297.22,764.86,10708.05,2025-02-14,PARTIAL,250
7094,P0007095,CC00956,C01681,2026-03,9085.23,454.26,454.26,2026-04-29,PARTIAL,750
7095,P0007096,CC01769,C02541,2025-02,12822.07,641.1,12822.07,2025-02-22,Paid,250
7096,P0007097,CC01896,C03958,2025-02,8919.12,445.96,2675.74,2025-02-15,PARTIAL,0
7097,P0007098,CC01996,C04845,2025-11,3847.4,192.37,1154.22,2025-11-15,PARTIAL,0
7098,P0007099,CC01377,C01982,2026-06,7972.25,398.61,7972.25,2026-06-30,Paid,100
7099,P0007100,CC00785,C03698,2026-06,15468.75,773.44,0.0,2026-06-22,MISSED,100
7100,P0007101,CC02858,C04496,2025-02,60228.89,3011.44,60228.89,2025-02-22,Paid,750
7101,P0007102,CC02892,C01849,2025-03,47012.24,2350.61,32908.57,2025-04-14,PARTIAL,100
7102,P0007103,CC01806,C02956,2025-06,4850.16,242.51,5335.18,2025-06-10,Paid,0
7103,P0007104,CC02920,C00624,2025-06,4190.15,209.51,1257.04,2025-06-30,PARTIAL,250
7104,P0007105,CC02859,C00212,2025-06,7064.1,353.21,353.21,2025-06-22,PARTIAL,500
7105,P0007106,CC03391,C00169,2025-08,113140.35,5657.02,113140.35,2025-08-17,Paid,500
7106,P0007107,CC01487,C02737,2025-04,7377.55,368.88,2213.26,2025-04-13,PARTIAL,0
7107,P0007108,CC01428,C00780,2025-10,3353.8,167.69,2347.66,2025-11-14,PARTIAL,100
7108,P0007109,CC02685,C01074,2025-06,53073.72,2653.69,53073.72,2025-06-17,Paid,250
7109,P0007110,CC01397,C02563,2025-09,5317.66,265.88,1595.3,2025-09-10,PARTIAL,0
7110,P0007111,CC01317,C03715,2025-05,10350.82,517.54,3105.25,2025-05-22,PARTIAL,100
7111,P0007112,CC00866,C02569,2026-05,12128.11,606.41,3638.43,2026-05-30,PARTIAL,100
7112,P0007113,CC00445,C01972,2025-04,3445.63,172.28,3790.19,2025-04-30,Paid,100
7113,P0007114,CC01900,C01395,2025-01,40160.55,2008.03,0.0,2025-01-22,MISSED,500
7114,P0007115,CC02346,C01115,2025-09,42396.36,2119.82,29677.45,2025-09-22,PARTIAL,250
7115,P0007116,CC02910,C03039,2025-11,21735.7,1086.79,23909.27,2025-12-15,Paid,100
7116,P0007117,CC01224,C02333,2025-01,7567.13,378.36,8323.84,2025-03-01,Paid,750
7117,P0007118,CC01294,C00386,2025-02,19563.28,978.16,21519.61,2025-02-22,Paid,250
7118,P0007119,CC00873,C04095,2026-04,27617.6,1380.88,27617.6,2026-04-22,Paid,750
7119,P0007120,CC01050,C00120,2025-06,11700.64,585.03,12870.7,2025-06-22,Paid,250
7120,P0007121,CC00716,C03461,2025-06,7228.11,361.41,5059.68,2025-06-10,PARTIAL,0
7121,P0007122,CC01076,C02671,2026-05,6715.23,335.76,6715.23,2026-05-15,Paid,0
7122,P0007123,CC01714,C01898,2025-09,6791.14,339.56,339.56,2025-09-30,PARTIAL,750
7123,P0007124,CC00111,C04264,2025-11,9308.9,465.44,465.44,2025-12-15,PARTIAL,100
7124,P0007125,CC00747,C03061,2025-02,5149.24,257.46,5664.16,2025-04-01,Paid,250
7125,P0007126,CC01549,C04424,2025-12,15489.47,774.47,15489.47,2025-12-13,Paid,0
7126,P0007127,CC02336,C00126,2025-11,6603.22,330.16,7263.54,2025-11-30,Paid,250
7127,P0007128,CC01845,C02172,2026-01,20116.59,1005.83,0.0,2026-01-10,MISSED,0
7128,P0007129,CC02557,C02068,2025-02,23656.29,1182.81,26021.92,2025-02-22,Paid,500
7129,P0007130,CC00408,C02253,2025-10,6398.67,319.93,6398.67,2025-10-13,Paid,0
7130,P0007131,CC02726,C04386,2026-05,4895.73,244.79,3427.01,2026-05-30,PARTIAL,100
7131,P0007132,CC01051,C02700,2026-06,11290.84,564.54,3387.25,2026-06-13,PARTIAL,0
7132,P0007133,CC00770,C03053,2025-09,3941.48,197.07,197.07,2025-09-10,PARTIAL,0
7133,P0007134,CC03333,C00831,2025-01,7657.83,382.89,382.89,2025-01-30,PARTIAL,500
7134,P0007135,CC02645,C02939,2025-06,13659.42,682.97,15025.36,2025-07-15,Paid,500
7135,P0007136,CC01490,C02696,2026-06,34970.28,1748.51,34970.28,2026-06-17,Paid,100
7136,P0007137,CC02976,C02959,2026-06,12659.52,632.98,3797.86,2026-06-17,PARTIAL,750
7137,P0007138,CC00005,C04885,2025-04,5777.31,288.87,5777.31,2025-04-30,Paid,750
7138,P0007139,CC01813,C00078,2025-11,28142.47,1407.12,28142.47,2025-12-15,Paid,750
7139,P0007140,CC02839,C02211,2026-03,12328.68,616.43,0.0,2026-03-17,MISSED,750
7140,P0007141,CC00474,C03896,2025-06,10361.59,518.08,518.08,2025-10-06,PARTIAL,0
7141,P0007142,CC01542,C01045,2025-10,36997.5,1849.88,11099.25,2025-11-29,PARTIAL,750
7142,P0007143,CC01146,C04684,2025-07,16459.32,822.97,16459.32,2025-07-22,Paid,750
7143,P0007144,CC01398,C01466,2026-01,59878.83,2993.94,41915.18,2026-03-01,PARTIAL,750
7144,P0007145,CC01181,C04172,2026-03,5826.35,291.32,291.32,2026-04-14,PARTIAL,750
7145,P0007146,CC02993,C01020,2025-05,30738.65,1536.93,1536.93,2025-05-17,PARTIAL,500
7146,P0007147,CC01856,C04838,2025-08,27759.39,1387.97,1387.97,2025-09-29,PARTIAL,250
7147,P0007148,CC01617,C01405,2025-06,14726.26,736.31,10308.38,2025-06-15,PARTIAL,0
7148,P0007149,CC00017,C00616,2025-12,25352.71,1267.64,25352.71,2025-12-15,Paid,0
7149,P0007150,CC00514,C02976,2026-01,18023.51,901.18,19825.86,2026-01-03,Paid,500
7150,P0007151,CC00621,C04690,2025-12,20830.51,1041.53,1041.53,2025-12-30,PARTIAL,100
7151,P0007152,CC01484,C04853,2025-07,69281.52,3464.08,48497.06,2025-07-10,PARTIAL,0
7152,P0007153,CC00527,C00360,2026-06,4451.6,222.58,3116.12,2026-06-30,PARTIAL,250
7153,P0007154,CC00226,C00363,2026-04,165825.52,8291.28,0.0,2026-04-30,MISSED,500
7154,P0007155,CC02874,C01574,2025-07,3117.17,155.86,935.15,2025-07-17,PARTIAL,250
7155,P0007156,CC00848,C03663,2025-07,13807.36,690.37,0.0,2025-07-22,MISSED,500
7156,P0007157,CC02651,C00373,2025-10,12806.94,640.35,12806.94,2025-10-15,Paid,0
7157,P0007158,CC02056,C03813,2025-10,7045.97,352.3,352.3,2025-10-15,PARTIAL,0
7158,P0007159,CC01946,C00268,2025-11,7170.15,358.51,7170.15,2025-11-17,Paid,500
7159,P0007160,CC00023,C00833,2025-06,3547.35,177.37,2483.14,2025-06-30,PARTIAL,750
7160,P0007161,CC02902,C01650,2025-03,40859.04,2042.95,44944.94,2025-03-15,Paid,0
7161,P0007162,CC00866,C02569,2025-09,1801.42,90.07,0.0,2025-09-17,MISSED,250
7162,P0007163,CC02635,C03769,2025-04,56073.64,2803.68,61681.0,2025-04-22,Paid,100
7163,P0007164,CC02929,C02424,2025-07,9431.98,471.6,0.0,2025-08-29,MISSED,750
7164,P0007165,CC02267,C04101,2025-07,60301.74,3015.09,42211.22,2025-07-22,PARTIAL,250
7165,P0007166,CC00280,C03618,2025-12,5234.09,261.7,0.0,2026-01-29,MISSED,500
7166,P0007167,CC01566,C01056,2026-02,10559.88,527.99,527.99,2026-02-15,PARTIAL,0
7167,P0007168,CC01299,C04774,2025-04,31617.64,1580.88,9485.29,2025-05-15,PARTIAL,500
7168,P0007169,CC01519,C04454,2025-06,2390.16,119.51,1673.11,2025-07-30,PARTIAL,750
