,Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Interest_Rate,Tenure_Months,Disbursement_Date,EMI,Outstanding_Principal,Days_Past_Due,Loan_Status,Branch_ID
2286,L002287,C03914,Auto Loan,1430457.0,16.11,180,2024-10-09,21118.94,902483.5,0,Active,BR002
2287,L002288,C01721,Personal Loan,460333.0,7.11,36,2023-02-17,14236.91,289490.08,120,Written Off,BR008
2288,L002289,C04404,Auto Loan,704968.0,11.29,24,2023-10-28,32952.03,507255.82,0,Active,BR023
2289,L002290,C02866,Home Loan,7587344.0,12.61,60,2024-12-31,171124.4,1426865.6000000006,0,Active,BR025
2290,L002291,C02057,Home Loan,5292508.0,13.09,48,2020-04-10,142221.26,4581401.7,0,Active,BR020
2291,L002292,C01055,Business Loan,2561545.0,7.33,120,2022-12-30,30179.2,2289932.2,15,Active,BR007
2292,L002293,C01968,Business Loan,1796864.0,9.82,60,2024-08-01,38919.19,1333454.53,0,Active,BR020
2293,L002294,C03452,Personal Loan,1396378.0,17.42,84,2026-06-30,28876.06,530096.2,0,Active,BR007
2294,L002295,C00744,Business Loan,9265409.0,10.81,120,2021-12-27,126636.56,8125679.96,0,Active,BR029
2295,L002296,C02440,Personal Loan,687492.0,15.57,180,2026-05-22,9891.85,509438.7,0,Active,BR018
2296,L002297,C03891,Personal Loan,1168503.0,9.83,84,2024-09-04,19296.05,859766.2,0,Active,BR024
2297,L002298,C03711,Education Loan,2410114.0,15.28,84,2025-01-01,46886.8,1613038.4,15,Active,BR015
2298,L002299,C00575,Education Loan,582976.0,12.67,48,2024-11-02,15544.47,194364.25,15,Active,BR020
2299,L002300,C04955,Home Loan,13469752.0,7.27,60,2023-10-22,268436.43,6221968.390000001,0,Active,BR004
2300,L002301,C03027,Personal Loan,311892.0,7.83,60,2026-04-26,6298.7,185918.0,0,Active,BR029
2301,L002302,C01987,Personal Loan,187202.0,9.94,240,2024-01-13,1799.1,142224.5,0,Active,BR010
2302,L002303,C04985,Auto Loan,315087.0,12.99,84,2024-07-25,5730.34,292165.64,30,Active,BR027
2303,L002304,C00903,Personal Loan,313156.0,17.69,48,2021-12-12,9148.31,249117.83,0,Active,BR020
2304,L002305,C03986,Home Loan,7148701.0,15.39,48,2025-05-17,200369.81,6547591.57,5,Active,BR015
2305,L002306,C03076,Education Loan,2493773.0,12.99,84,2023-03-01,45353.07,1450652.39,0,Active,BR006
2306,L002307,C04299,Education Loan,618618.0,8.65,12,2025-11-23,53998.7,78631.0,0,Active,BR016
2307,L002308,C00294,Auto Loan,2067469.0,13.27,240,2023-11-02,24620.72,1501192.44,30,Active,BR025
2308,L002309,C03841,Business Loan,7791430.0,13.11,24,2024-03-04,370821.48,2599929.2800000003,0,Active,BR019
2309,L002310,C03658,Business Loan,1258111.0,17.56,12,2023-09-10,115080.32,797789.72,0,Active,BR014
2310,L002311,C01809,Education Loan,757688.0,14.49,36,2022-01-31,26076.67,210077.93000000005,0,Active,BR007
2311,L002312,C03778,Education Loan,1738624.0,17.36,84,2020-03-24,35892.83,913088.91,0,Active,BR009
2312,L002313,C00465,Auto Loan,1423524.0,15.48,120,2023-01-04,23386.65,628377.8999999999,0,Active,BR020
2313,L002314,C04376,Auto Loan,1690928.0,13.86,12,2022-12-07,151712.19,1539215.81,0,Active,BR027
2314,L002315,C00508,Business Loan,8168769.0,16.1,48,2024-06-13,231923.79,1674902.88,5,Active,BR021
2315,L002316,C01887,Business Loan,8285831.0,10.37,60,2021-06-04,177561.69,5799967.34,0,Active,BR024
2316,L002317,C01559,Home Loan,8676086.0,12.64,24,2024-06-08,411011.39,5387994.88,15,Active,BR021
2317,L002318,C00125,Education Loan,418982.0,13.98,12,2025-08-27,37615.24,118060.08000000002,15,Active,BR015
2318,L002319,C04034,Business Loan,4474376.0,12.13,24,2020-04-16,210896.15,0.0,0,Active,BR012
2319,L002320,C03566,Home Loan,4456961.0,10.11,240,2023-08-11,43335.96,3286890.08,0,Active,BR019
2320,L002321,C00923,Business Loan,9518875.0,9.18,60,2021-01-11,198428.79,6939300.73,0,Active,BR005
2321,L002322,C03461,Education Loan,1129438.0,13.81,120,2024-12-06,17407.58,833509.1399999999,0,Active,BR001
2322,L002323,C03974,Personal Loan,105131.0,17.12,120,2023-08-15,1835.15,42735.9,0,Active,BR026
2323,L002324,C01690,Auto Loan,1466947.0,13.23,120,2021-12-19,22102.55,1002793.45,0,Active,BR022
2324,L002325,C04394,Auto Loan,273384.0,7.17,36,2023-06-27,8462.57,264921.43,30,Active,BR026
2325,L002326,C01666,Personal Loan,1487216.0,10.33,12,2026-06-04,130978.28,0.0,0,Active,BR030
2326,L002327,C03795,Auto Loan,748186.0,16.62,240,2020-03-18,10758.72,489976.72,0,Active,BR020
2327,L002328,C04306,Auto Loan,2804800.0,12.34,48,2026-01-05,74330.23,1169534.9400000002,15,Active,BR001
2328,L002329,C02244,Home Loan,12621251.0,13.71,60,2023-12-29,291780.32,9995228.12,0,Active,BR019
2329,L002330,C00273,Personal Loan,1400891.0,14.94,12,2024-01-01,126402.4,895281.4,0,Active,BR012
2330,L002331,C03538,Education Loan,1422686.0,9.43,180,2022-05-26,14796.0,1141562.0,0,Active,BR001
2331,L002332,C03578,Home Loan,8860369.0,8.86,60,2020-06-10,183325.24,4277238.0,0,Active,BR026
2332,L002333,C02999,Personal Loan,632269.0,7.77,240,2021-08-07,5198.41,528300.8,5,Active,BR007
2333,L002334,C00462,Education Loan,2276369.0,14.38,120,2024-02-05,35866.32,1236245.72,0,Active,BR015
2334,L002335,C04041,Personal Loan,662202.0,7.26,60,2021-06-20,13193.78,200419.69999999995,0,Active,BR026
2335,L002336,C02850,Business Loan,9188099.0,13.02,48,2020-12-07,246584.9,2283721.8,0,Active,BR021
2336,L002337,C04798,Business Loan,4100358.0,15.84,48,2020-02-08,115869.57,0.0,0,Active,BR008
2337,L002338,C02165,Home Loan,11357607.0,11.8,60,2025-01-03,251497.32,9848623.08,0,Active,BR008
2338,L002339,C04531,Auto Loan,1057500.0,12.48,60,2022-12-17,23780.81,391637.32,0,Active,BR027
2339,L002340,C03085,Auto Loan,539082.0,11.24,12,2020-01-05,47705.33,252850.02,0,Active,BR018
2340,L002341,C01992,Business Loan,8872019.0,10.75,120,2026-01-28,120959.94,7662419.6,0,Active,BR030
2341,L002342,C04887,Home Loan,3699432.0,17.13,180,2026-04-30,57275.61,2954849.07,0,Active,BR028
2342,L002343,C00364,Personal Loan,507731.0,13.48,84,2026-01-31,9369.63,348447.29000000004,0,Active,BR016
2343,L002344,C00046,Education Loan,949604.0,13.07,24,2023-04-12,45177.13,0.0,15,Active,BR014
2344,L002345,C03163,Business Loan,6169283.0,7.74,180,2024-12-09,58034.63,4776451.88,60,Active,BR020
2345,L002346,C02285,Personal Loan,128774.0,17.04,24,2023-03-25,6369.35,33233.75,0,Active,BR025
2346,L002347,C00936,Home Loan,10955820.0,13.53,84,2021-08-24,202478.22,6096342.72,0,Active,BR024
2347,L002348,C03465,Auto Loan,318861.0,10.7,180,2025-02-17,3564.32,190545.48,15,Active,BR024
2348,L002349,C04781,Business Loan,2460499.0,11.95,48,2026-05-18,64733.99,1230553.19,0,Active,BR007
2349,L002350,C04533,Auto Loan,803732.0,13.27,12,2023-12-09,71889.0,12953.0,0,Active,BR010
2350,L002351,C00302,Business Loan,8319078.0,7.16,180,2022-03-03,75520.35,6280028.55,15,Active,BR011
2351,L002352,C01085,Auto Loan,1379023.0,13.02,60,2023-05-24,31391.13,719809.27,0,Active,BR004
2352,L002353,C01402,Home Loan,12142715.0,16.4,120,2026-01-16,206443.59,4917189.350000001,5,Active,BR010
2353,L002354,C03725,Home Loan,9351216.0,15.49,12,2024-10-26,846188.65,0.0,60,Active,BR010
2354,L002355,C01753,Business Loan,5953670.0,13.78,12,2025-09-07,533946.77,3817882.92,5,Active,BR027
2355,L002356,C04788,Home Loan,1820838.0,7.06,180,2025-04-27,16427.35,1410154.25,5,Active,BR008
2356,L002357,C01591,Home Loan,1073512.0,7.25,120,2025-11-12,12603.14,733227.22,0,Active,BR011
2357,L002358,C03641,Education Loan,530231.0,9.73,12,2025-12-19,46549.17,157837.64,0,Active,BR025
2358,L002359,C02654,Education Loan,2295031.0,7.66,36,2025-09-30,71558.5,1651004.5,0,Active,BR008
2359,L002360,C01244,Education Loan,1539455.0,9.62,12,2020-04-12,135070.63,1404384.37,0,Active,BR006
2360,L002361,C04105,Business Loan,1622715.0,7.01,120,2025-04-05,18849.46,1283424.72,0,Active,BR021
2361,L002362,C03552,Personal Loan,397310.0,16.27,84,2025-07-18,7952.62,333689.04,90,NPA,BR021
2362,L002363,C04720,Education Loan,1352116.0,10.26,84,2020-01-18,22628.79,1284229.63,90,NPA,BR015
2363,L002364,C04366,Home Loan,10963794.0,13.81,48,2024-08-10,298557.95,1111381.6500000004,0,Active,BR004
2364,L002365,C04381,Education Loan,1601832.0,14.7,84,2022-08-06,30641.17,1295420.3,0,Active,BR002
2365,L002366,C02810,Education Loan,2239090.0,14.99,12,2022-01-06,202085.92,218230.7999999998,0,Active,BR026
2366,L002367,C02528,Education Loan,527817.0,13.36,84,2020-02-19,9705.63,382232.5500000001,0,Active,BR005
2367,L002368,C01345,Business Loan,4151704.0,11.81,180,2021-01-26,49321.06,2474787.96,0,Active,BR001
2368,L002369,C02137,Business Loan,9553675.0,10.65,84,2021-02-02,161829.36,3727818.040000001,0,Active,BR021
2369,L002370,C02388,Education Loan,2178404.0,8.33,240,2025-04-17,18670.97,1636945.87,60,Active,BR028
2370,L002371,C03903,Personal Loan,221608.0,12.68,48,2022-03-09,5910.05,50216.54999999999,0,Active,BR001
2371,L002372,C03071,Home Loan,999999999.0,11.27,36,2021-10-21,269929.67,6863206.65,0,Active,BR016
2372,L002373,C01194,Home Loan,2497730.0,9.11,60,2021-07-12,51982.21,1250156.96,5,Active,BR012
2373,L002374,C03435,Education Loan,666270.0,16.4,180,2024-09-13,9971.95,456859.05,0,Active,BR013
2374,L002375,C02552,Business Loan,1020779.0,9.42,24,2024-04-02,46830.98,927117.04,0,Active,BR009
2375,L002376,C02677,Home Loan,5087198.0,12.89,84,2024-03-04,92242.16,2412175.36,0,Active,BR026
2376,L002377,C02100,Business Loan,3001065.0,13.31,36,2021-10-06,101566.43,665037.1100000003,0,Active,BR019
2377,L002378,C00589,Education Loan,2401847.0,15.07,180,2024-01-30,33731.17,2334384.66,60,Active,BR001
2378,L002379,C02128,Auto Loan,2494553.0,16.36,240,2020-12-25,35381.09,2069979.92,5,Active,BR015
2379,L002380,C00988,Auto Loan,2515147.0,15.87,120,2020-12-18,41928.47,2137790.77,0,Active,BR006
2380,L002381,C03116,Education Loan,1249924.0,16.62,120,2020-12-14,21423.35,714340.25,0,Active,BR005
2381,L002382,C00077,Personal Loan,188783.0,9.1,24,2022-06-11,8633.17,50652.28,15,Active,BR028
2382,L002383,C00266,Business Loan,2041043.0,12.48,48,2021-04-11,54230.77,793735.29,0,Active,BR022
2383,L002384,C02235,Education Loan,2014478.0,16.81,36,2024-02-11,71631.29,581852.2000000002,0,Active,BR025
2384,L002385,C00338,Personal Loan,1246306.0,7.67,84,2021-04-03,19220.92,1207864.16,15,Active,BR005
2385,L002386,C01243,Business Loan,1581688.0,9.5,36,2024-03-16,50666.13,264368.6200000001,0,Active,BR020
2386,L002387,C01237,Personal Loan,1135227.0,9.93,36,2023-01-01,36593.28,476547.96,90,NPA,BR005
2387,L002388,C01113,Business Loan,5954920.0,13.12,36,2020-07-31,200989.15,2337115.3000000003,0,Active,BR019
2388,L002389,C03354,Personal Loan,936714.0,9.24,60,2020-03-06,19553.93,428311.82,0,Active,BR011
2389,L002390,C00429,Auto Loan,2666193.0,15.05,60,2022-12-04,63498.54,2475697.38,0,Active,BR024
2390,L002391,C04702,Auto Loan,1636890.0,15.99,180,2022-02-25,24029.6,1612860.4,60,Active,BR013
2391,L002392,C00710,Home Loan,9251152.0,11.74,12,2021-10-15,820828.85,6788665.45,0,Active,BR004
2392,L002393,C03562,Home Loan,871107.0,11.94,24,2021-04-06,40981.63,92456.03000000004,0,Active,BR002
2393,L002394,C01644,Auto Loan,1548501.0,7.11,12,2025-07-02,134065.29,744109.26,30,Active,BR010
2394,L002395,C04740,Auto Loan,1996958.0,11.24,180,2021-07-03,22999.22,1789965.02,120,Written Off,BR020
2395,L002396,C01213,Personal Loan,180619.0,15.68,24,2024-08-10,8816.08,13113.48000000001,0,Active,BR011
2396,L002397,C00913,Personal Loan,665150.0,15.3,36,2025-12-20,23155.48,0.0,0,Active,BR013
2397,L002398,C00168,Personal Loan,1337616.0,8.0,12,2022-04-23,116357.11,755830.45,0,Active,BR026
2398,L002399,C04086,Education Loan,1254907.0,9.44,120,2024-07-08,16196.99,1092937.1,0,Active,BR011
2399,L002400,C01381,Personal Loan,232120.0,10.17,60,2022-09-03,4951.3,197460.9,0,Active,BR012
2400,L002401,C02847,Education Loan,1379260.0,12.98,12,2021-05-21,123178.8,147472.0,30,Active,BR019
2401,L002402,C02641,Business Loan,8041283.0,10.74,180,2024-06-12,90088.43,5698983.82,0,Active,BR009
2402,L002403,C04918,Home Loan,13124961.0,9.1,60,2024-02-12,273090.04,8482430.32,0,Active,BR021
2403,L002404,C04125,Auto Loan,2231675.0,17.26,60,2022-03-30,55775.34,948842.1800000002,30,Active,BR015
2404,L002405,C04925,Home Loan,13656994.0,8.25,60,2022-01-29,278551.49,6414655.26,0,Active,BR021
2405,L002406,C04110,Education Loan,2299540.0,11.2,120,2023-08-23,31937.06,1884358.22,0,Active,BR028
2406,L002407,C02500,Business Loan,3761763.0,17.19,84,2020-11-18,77288.27,2911592.03,0,Active,BR015
2407,L002408,C00538,Home Loan,4792083.0,10.46,60,2024-01-29,102905.62,2219442.5,120,Active,BR016
2408,L002409,C03117,Education Loan,2328332.0,15.54,84,2026-01-13,45637.56,2145781.76,0,Active,BR020
2409,L002410,C02621,Auto Loan,1610123.0,15.15,36,2021-06-24,55933.79,715182.36,0,Active,BR005
2410,L002411,C00400,Auto Loan,901240.0,15.36,36,2025-02-25,31400.9,807037.3,0,Active,BR008
2411,L002412,C04683,Personal Loan,1364599.0,14.27,120,2021-02-13,21409.73,1321779.54,0,Active,BR017
2412,L002413,C04280,Education Loan,1434744.0,7.18,120,2021-07-28,16792.0,1115696.0,15,Active,BR029
2413,L002414,C04898,Business Loan,7135283.0,14.56,12,2025-02-05,642538.09,4565130.640000001,5,Active,BR011
2414,L002415,C02890,Auto Loan,238500.0,15.61,240,2022-07-16,3248.56,202765.84,0,Active,BR003
2415,L002416,C02447,Auto Loan,2154716.0,11.74,12,2020-09-08,191181.93,51714.77000000002,0,Active,BR026
2416,L002417,C02038,Auto Loan,2403385.0,14.08,84,2024-11-14,45145.74,2267947.78,5,Active,BR015
2417,L002418,C02258,Education Loan,2117809.0,11.77,240,2024-01-03,22980.21,1910987.11,0,Active,BR026
2418,L002419,C02067,Education Loan,284171.0,12.47,120,2021-01-23,4154.61,246779.51,90,Written Off,BR017
2419,L002420,C00470,Home Loan,11105215.0,12.09,60,2024-08-27,247534.74,4174242.28,0,Active,BR021
2420,L002421,C02147,Home Loan,3189115.0,13.18,24,2025-06-10,151886.11,1062709.46,0,Active,BR002
2421,L002422,C04116,Business Loan,3827268.0,12.83,120,2021-08-06,56762.1,3543457.5,60,Active,BR010
2422,L002423,C04499,Personal Loan,181367.0,8.66,36,2022-07-12,5738.77,26420.209999999992,0,Active,BR021
2423,L002424,C01695,Business Loan,5772922.0,11.99,48,2020-12-07,151994.83,2733025.4000000004,0,Active,BR014
2424,L002425,C02523,Personal Loan,554234.0,7.6,48,2020-08-06,13426.65,245421.05,5,Active,BR017
2425,L002426,C04478,Auto Loan,338017.0,7.88,60,2021-09-07,6834.37,112482.79,0,Active,BR006
2426,L002427,C01066,Home Loan,1521311.0,9.54,12,2023-05-23,133422.15,720778.1000000001,0,Active,BR027
2427,L002428,C00278,Auto Loan,1743214.0,17.5,60,2021-07-26,43793.39,429412.3000000001,15,Active,BR012
2428,L002429,C01475,Home Loan,10126488.0,17.39,84,2025-04-19,209231.66,8034171.4,0,Active,BR017
2429,L002430,C03527,Auto Loan,1280225.0,13.9,120,2023-02-12,19800.69,626802.2300000001,0,Active,BR029
2430,L002431,C04929,Business Loan,1950254.0,14.35,180,2022-03-09,26432.54,1077980.18,0,Active,BR005
2431,L002432,C00054,Education Loan,1510712.0,13.17,48,2024-12-19,40656.2,47088.80000000005,0,Active,BR020
2432,L002433,C04784,Personal Loan,1394807.0,7.23,180,2022-08-31,12716.96,962430.36,90,Written Off,BR016
2433,L002434,C03860,Business Loan,5600851.0,15.8,84,2023-11-06,110607.42,1840198.72,0,Active,BR030
2434,L002435,C00329,Auto Loan,364772.0,9.88,12,2022-08-23,32048.9,140429.69999999998,60,Active,BR025
2435,L002436,C04329,Personal Loan,839953.0,13.21,12,2025-02-17,75105.09,314217.37,0,Active,BR022
2436,L002437,C02327,Home Loan,14600325.0,10.16,12,2025-12-25,1284687.26,4322826.92,0,Active,BR023
2437,L002438,C04904,Auto Loan,442854.0,8.68,48,2020-03-09,10953.27,333321.3,0,Active,BR028
2438,L002439,C04220,Education Loan,2268452.0,9.36,60,2025-03-23,47486.66,1793585.4,5,Active,BR005
2439,L002440,C02882,Home Loan,11911409.0,7.16,48,2020-07-05,286118.55,4472326.7,0,Active,BR009
2440,L002441,C02014,Personal Loan,1245883.0,16.12,180,2021-05-15,18402.64,841024.92,0,Active,BR008
2441,L002442,C04166,Education Loan,1634633.0,14.11,60,2023-01-20,38128.33,1329606.36,120,Written Off,BR012
2442,L002443,C02090,Auto Loan,718766.0,15.11,240,2022-01-19,9523.11,423549.59,0,Active,BR027
2443,L002444,C00506,Personal Loan,558764.0,12.41,60,2025-07-31,12545.47,420763.83,15,Active,BR006
2444,L002445,C04749,Business Loan,7524078.0,12.82,120,2022-04-20,111545.16,4289268.359999999,15,Active,BR003
2445,L002446,C00157,Home Loan,10419003.0,16.4,84,2023-10-26,209323.57,8535090.87,60,Active,BR021
2446,L002447,C00647,Auto Loan,2977074.0,13.8,24,2024-06-05,142656.79,2691760.42,120,Active,BR015
2447,L002448,C04786,Home Loan,11908028.0,15.52,12,2022-09-05,1077722.59,5441692.459999999,60,Active,BR020
2448,L002449,C01874,Education Loan,229985.0,13.23,60,2024-11-21,5259.98,166865.24,5,Active,BR008
2449,L002450,C00772,Business Loan,6267838.0,13.22,12,2022-06-15,560473.36,2904997.84,0,Active,BR009
2450,L002451,C02981,Home Loan,9774217.0,11.07,120,2024-08-29,135027.43,5183284.38,15,Active,BR027
2451,L002452,C02911,Education Loan,1970534.0,9.56,36,2023-10-25,63177.3,12037.699999999952,0,Active,BR002
2452,L002453,C03194,Business Loan,480774.0,17.56,48,2024-12-14,14012.44,312624.72,5,Active,BR019
2453,L002454,C02117,Personal Loan,995362.0,7.04,240,2022-10-17,7740.95,739910.65,120,Written Off,BR014
2454,L002455,C01073,Personal Loan,447470.0,7.44,24,2023-09-30,20123.76,326727.44,15,Active,BR007
2455,L002456,C02689,Auto Loan,285399.0,11.98,36,2022-04-28,9476.6,0.0,0,Active,BR015
2456,L002457,C01735,Business Loan,7547042.0,10.34,84,2020-05-22,126619.66,5014648.8,0,Active,BR015
2457,L002458,C00764,Business Loan,8125226.0,8.05,240,2020-10-22,68215.7,7443069.0,15,Active,BR007
2458,L002459,C00576,Education Loan,821266.0,9.01,120,2022-12-01,10407.9,644331.7,0,Active,BR030
2459,L002460,C00778,Personal Loan,874829.0,7.26,48,2024-11-03,21054.56,853774.44,30,Active,BR002
2460,L002461,C03580,Personal Loan,676422.0,16.79,120,2024-10-16,11666.2,349768.4,0,Active,BR011
2461,L002462,C00730,Auto Loan,2428181.0,12.52,240,2020-09-03,27621.79,2290072.05,0,Active,BR028
2462,L002463,C04058,Auto Loan,1533475.0,7.1,240,2025-12-21,11981.24,1138094.08,90,Written Off,BR004
2463,L002464,C04711,Auto Loan,2063516.0,14.03,240,2022-03-31,25705.22,1266654.18,0,Active,BR012
2464,L002465,C01776,Education Loan,2477462.0,17.39,180,2020-08-22,38815.11,1545899.36,0,Active,BR030
2465,L002466,C03907,Education Loan,1612821.0,13.82,36,2025-05-06,54981.5,568172.5,0,Active,BR010
2466,L002467,C04207,Education Loan,1460370.0,9.69,120,2025-10-24,19049.08,1288928.28,5,Active,BR002
2467,L002468,C01420,Auto Loan,1828341.0,16.15,240,2024-01-22,25642.88,1777055.24,0,Active,BR029
2468,L002469,C03079,Personal Loan,3270293.0,13.09,48,2024-04-28,87879.92,458135.56000000006,0,Active,BR027
2469,L002470,C00527,Education Loan,2466221.0,16.98,180,2023-02-01,37920.29,1442373.17,0,Active,BR023
2470,L002471,C01200,Personal Loan,931167.0,10.16,48,2020-03-25,23688.42,433710.18000000005,15,Active,BR016
2471,L002472,C01130,Business Loan,7239657.0,15.47,120,2022-08-08,118893.44,6288509.48,0,Active,BR003
2472,L002473,C03948,Personal Loan,1030366.0,9.2,36,2023-07-28,32861.36,800336.48,30,Active,BR015
2473,L002474,C00604,Home Loan,9410016.0,7.73,48,2025-04-07,228535.24,5296381.68,0,Active,BR001
2474,L002475,C00986,Home Loan,6559211.0,12.39,120,2022-11-04,95590.33,5412127.04,0,Active,BR015
2475,L002476,C02328,Home Loan,11179091.0,8.3,240,2023-08-03,95604.33,9362608.73,0,Active,BR006
2476,L002477,C01269,Business Loan,348362.0,9.44,60,2026-02-07,7306.04,173017.04,0,Active,BR016
2477,L002478,C04246,Auto Loan,1744793.0,10.57,36,2025-11-03,56767.64,0.0,0,Active,BR006
2478,L002479,C01246,Auto Loan,2940390.0,16.35,240,2021-08-16,41682.37,1564871.7899999998,0,Active,BR019
2479,L002480,C00360,Personal Loan,363384.0,7.88,180,2020-09-17,3447.56,287537.68,60,Active,BR008
2480,L002481,C01899,Auto Loan,2274849.0,12.89,12,2020-10-06,203065.93,447255.6300000001,0,Active,BR018
2481,L002482,C00236,Education Loan,886741.0,12.89,36,2023-06-20,29830.85,349785.70000000007,0,Active,BR017
2482,L002483,C02788,Home Loan,9270572.0,9.7,180,2020-05-15,97927.52,8389224.32,30,Active,BR027
2483,L002484,C00953,Education Loan,692091.0,7.69,60,2023-02-10,13930.66,302032.52,60,Active,BR027
2484,L002485,C02033,Business Loan,9532340.0,17.73,24,2022-04-26,474650.87,3361878.6900000004,0,Active,BR025
2485,L002486,C02218,Business Loan,5501456.0,15.94,240,2025-07-20,76291.79,5196288.84,15,Active,BR016
2486,L002487,C02717,Education Loan,2149000.0,14.22,180,2024-09-04,28937.46,1251938.74,30,Active,BR010
2487,L002488,C03493,Personal Loan,771531.0,17.68,24,2024-03-08,38398.81,157150.04000000004,0,Active,BR003
2488,L002489,C02588,Home Loan,14766758.0,8.0,24,2020-09-15,667860.47,8756013.77,0,Active,BR009
2489,L002490,C03798,Business Loan,5364598.0,8.14,48,2026-12-03,131318.34,3526141.24,0,Active,BR004
2490,L002491,C02436,Education Loan,1770546.0,13.54,60,2023-09-02,40776.49,751133.75,15,Active,BR021
2491,L002492,C02765,Business Loan,3874599.0,16.69,240,2022-05-03,55921.05,1861441.2,0,Active,BR014
2492,L002493,C01063,Auto Loan,1200813.0,13.42,240,2020-07-28,14429.25,695789.25,5,Active,BR007
2493,L002494,C01518,Business Loan,4796517.0,13.41,24,2023-09-17,228959.96,3422757.24,5,Active,BR018
2494,L002495,C00590,Education Loan,1385874.0,8.86,180,2021-11-24,13941.27,1009459.71,5,Active,BR015
2495,L002496,C04695,Home Loan,10485260.0,9.39,36,2022-05-24,335334.91,8808585.45,0,Active,BR027
2496,L002497,C01634,Auto Loan,1190046.0,8.52,60,2021-11-19,24427.09,310670.76,0,Active,BR021
